BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2337071,5836121,3499050,157914,6059433
2,7899218,11197260,3298042,157914,6281758
3,13107646,16387681,3280035,157914,6281949
4,18194973,21469426,3274453,157914,6281815
5,23202158,26509639,3307481,157914,6282369
6,28065567,31306742,3241175,157914,6282285
7,33224850,36758522,3533672,157914,6492828
8,38603858,42019332,3415474,157914,6597889
9,44264008,47656575,3392567,157914,6597683
10,49917906,53320298,3402392,157914,6597963
11,55525857,58969198,3443341,157914,6597618
12,60473344,63850443,3377099,157914,6597655
13,65947465,69328723,3381258,157914,6597841
14,71401063,74797165,3396102,157914,6597860
15,76875519,80306747,3431228,157914,6597791
16,82555801,86034305,3478504,157914,6598306
17,86046054,86047692,1638,5,711
