BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6480539,21680929,15200390,611585,24105036
2,29020431,43880417,14859986,611585,24775177
3,52287163,67411211,15124048,611585,25550958
4,76359486,91492032,15132546,611585,25551229
5,100369159,115513194,15144035,611585,25551465
6,123936273,139022582,15086309,611585,25550895
7,147538791,162779616,15240825,611585,25551498
8,171093084,186245027,15151943,611585,25550594
9,195115023,210328644,15213621,611585,25550757
10,218665738,233792229,15126491,611585,25551057
11,242859976,258000568,15140592,611585,25551883
12,266679637,281902839,15223202,611585,25551791
13,290116245,305473614,15357369,611585,25551023
14,313837782,329068251,15230469,611585,25518383
15,337693747,352890283,15196536,611585,25433023
16,361293558,376530325,15236767,611585,25433642
17,386441553,401562182,15120629,611585,27819945
18,411224477,426356701,15132224,611585,29103277
19,435678760,450690259,15011499,611585,29103356
20,460200707,475190788,14990081,611585,29104586
21,485025047,500066961,15041914,611585,29103057
22,509442314,524535677,15093363,611585,29104040
23,534046793,549215671,15168878,611585,29103410
24,558616683,573805913,15189230,611585,29103387
25,583210447,598313397,15102950,611585,29103318
26,607611284,622571698,14960414,611585,29102766
27,632037459,647098592,15061133,611585,29102933
28,656576598,671542538,14965940,611585,28959270
29,680102422,695032943,14930521,611585,28851427
30,703560284,718560044,14999760,611585,28850399
31,727354397,742359718,15005321,611585,28850080
32,751260083,766184455,14924372,611585,28850554
33,766223621,766225943,2322,3,643
