BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1473295,3628823,2155528,78957,2960759
2,4677420,6689083,2011663,78957,3099192
3,7686083,9533464,1847381,78957,3141173
4,10588220,12506288,1918068,78957,3141103
5,13419461,15278058,1858597,78957,3141296
6,16234814,18163046,1928232,78957,3141171
7,19025202,20909753,1884551,78957,3141239
8,21858479,23717444,1858965,78957,3141094
9,24564991,26381616,1816625,78957,3141376
10,27219124,29040397,1821273,78957,3141511
11,29886370,31853112,1966742,78957,3141402
12,32699744,34635215,1935471,78957,3141401
13,35667029,37583142,1916113,78957,3194087
14,38601357,40569804,1968447,78957,3299259
15,41559149,43541719,1982570,78957,3299299
16,44451668,46421960,1970292,78957,3299108
17,47332612,49363304,2030692,78957,3299123
18,50286026,52343146,2057120,78957,3299078
19,53311970,55295682,1983712,78957,3299388
20,56239598,58209349,1969751,78957,3299093
21,59157308,61133943,1976635,78957,3298909
22,62053893,63969332,1915439,78957,3299227
23,64906991,66875695,1968704,78957,3299183
24,67798683,69796333,1997650,78957,3298990
25,70711964,72708974,1997010,78957,3299094
26,73620307,75592202,1971895,78957,3299265
27,76543255,78538549,1995294,78957,3299148
28,79474220,81467126,1992906,78957,3299230
29,82389594,84369781,1980187,78957,3299219
30,85279243,87253159,1973916,78957,3299090
31,88220667,90184654,1963987,78957,3299343
32,91166455,93113299,1946844,78957,3299481
33,93138250,93140483,2233,5,711
