BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1407851,3614178,2206327,78957,2960759
2,4646649,6656123,2009474,78957,3099192
3,7670442,9514729,1844287,78957,3141173
4,10587594,12423175,1835581,78957,3141103
5,13341880,15228027,1886147,78957,3141296
6,16199108,18009603,1810495,78957,3141171
7,18892818,20741134,1848316,78957,3141239
8,21703710,23556462,1852752,78957,3141094
9,24417465,26301019,1883554,78957,3141376
10,27183443,29088270,1904827,78957,3141511
11,29951658,31825944,1874286,78957,3141402
12,32698163,34540256,1842093,78957,3141401
13,35597502,37476983,1879481,78957,3194087
14,38505397,40453141,1947744,78957,3299259
15,41449394,43393316,1943922,78957,3299299
16,44325866,46288182,1962316,78957,3299108
17,47218160,49135233,1917073,78957,3299123
18,50068792,52012726,1943934,78957,3299078
19,53005786,54936367,1930581,78957,3299388
20,55910469,57827993,1917524,78957,3299093
21,58790418,60774561,1984143,78957,3298909
22,61696689,63577139,1880450,78957,3299227
23,64539081,66452367,1913286,78957,3299183
24,67385285,69307946,1922661,78957,3298990
25,70247966,72161157,1913191,78957,3299094
26,73092222,75060478,1968256,78957,3299265
27,76044391,77972479,1928088,78957,3299148
28,78931449,80855014,1923565,78957,3299230
29,81794659,83681172,1886513,78957,3299219
30,84622772,86596377,1973605,78957,3299090
31,87596534,89526092,1929558,78957,3299343
32,90510282,92435887,1925605,78957,3299481
33,92460607,92462769,2162,5,711
