BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16469895,42508119,26038224,1223170,48879695
2,62394056,88927359,26533303,1223170,51101669
3,107157917,133688013,26530096,1223170,51101842
4,151371096,177868870,26497774,1223170,51101574
5,195355476,221944851,26589375,1223170,51101296
6,240863632,267257807,26394175,1223170,51103156
7,284573187,311056078,26482891,1223170,51068888
8,328599007,355169500,26570493,1223170,50866147
9,375424179,401645319,26221140,1223170,56922704
10,421223573,447326931,26103358,1223170,58207424
11,467540127,493670878,26130751,1223170,58206579
12,512398876,538399870,26000994,1223170,58206279
13,556897880,583034727,26136847,1223170,58205566
14,601649443,627567599,25918156,1223170,58061685
15,645153320,671223299,26069979,1223170,57701308
16,689130930,715322171,26191241,1223170,57700116
17,715343818,715346019,2201,3,643
