BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,200139,213097,12958,170,6056
2,306866,317941,11075,170,6263
3,391339,403032,11693,170,6262
4,466198,491783,25585,170,6261
5,554527,574361,19834,170,6263
6,622016,639094,17078,170,6324
7,691926,709551,17625,170,6600
8,769819,787141,17322,170,6605
9,833573,846672,13099,170,6602
10,891631,907722,16091,170,6600
11,948988,961548,12560,170,6593
12,1006145,1017544,11399,170,6604
13,1056892,1070095,13203,170,6605
14,1118309,1132506,14197,170,6597
15,1175460,1190551,15091,170,6602
16,1235151,1242643,7492,170,6596
17,1269186,1271237,2051,8,794
