BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,98378,108392,10014,170,6056
2,158711,167806,9095,170,6263
3,209303,218795,9492,170,6262
4,248586,261300,12714,170,6261
5,290445,300187,9742,170,6263
6,325485,347593,22108,170,6324
7,378241,388910,10669,170,6600
8,417478,426868,9390,170,6605
9,448313,456481,8168,170,6602
10,477611,487155,9544,170,6600
11,505781,513287,7506,170,6593
12,532533,542245,9712,170,6604
13,565491,572981,7490,170,6605
14,592939,600906,7967,170,6597
15,619938,627767,7829,170,6602
16,645557,653836,8279,170,6596
17,668745,673736,4991,8,794
