BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,132011,141811,9800,170,6056
2,186413,195619,9206,170,6263
3,239167,248444,9277,170,6262
4,278684,291173,12489,170,6261
5,320285,329073,8788,170,6263
6,354564,364302,9738,170,6324
7,395748,405189,9441,170,6600
8,433125,440802,7677,170,6605
9,462275,471551,9276,170,6602
10,492902,508642,15740,170,6600
11,527339,536847,9508,170,6593
12,558919,566122,7203,170,6604
13,586105,593249,7144,170,6605
14,612637,620738,8101,170,6597
15,640486,648084,7598,170,6602
16,665582,673374,7792,170,6596
17,685717,689886,4169,8,794
