BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1420282,3570701,2150419,78957,2960759
2,4597302,6607805,2010503,78957,3099192
3,7678244,9592415,1914171,78957,3141173
4,10668367,12570295,1901928,78957,3141103
5,13502453,15349714,1847261,78957,3141296
6,16318688,18223091,1904403,78957,3141171
7,19100298,20979877,1879579,78957,3141239
8,21927349,23800285,1872936,78957,3141094
9,24653234,26465850,1812616,78957,3141376
10,27316899,29125532,1808633,78957,3141511
11,29970918,31863354,1892436,78957,3141402
12,32719683,34587481,1867798,78957,3141401
13,35620383,37455357,1834974,78957,3194087
14,38478848,40400052,1921204,78957,3299259
15,41402694,43382989,1980295,78957,3299299
16,44306678,46271710,1965032,78957,3299108
17,47210655,49112360,1901705,78957,3299123
18,50039245,51930926,1891681,78957,3299078
19,52912706,54790244,1877538,78957,3299388
20,55764092,57678832,1914740,78957,3299093
21,58624649,60539582,1914933,78957,3298909
22,61457146,63425498,1968352,78957,3299227
23,64379577,66339114,1959537,78957,3299183
24,67268093,69213865,1945772,78957,3298990
25,70144745,72076631,1931886,78957,3299094
26,72984405,74927810,1943405,78957,3299265
27,75907120,77893901,1986781,78957,3299148
28,78852052,80767020,1914968,78957,3299230
29,81713141,83637556,1924415,78957,3299219
30,84568244,86533397,1965153,78957,3299090
31,87522380,89538093,2015713,78957,3299343
32,90523705,92499868,1976163,78957,3299481
33,92527121,92529159,2038,5,711
