BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89158,95262,6104,85,3200
2,137432,142846,5414,85,3374
3,181329,186933,5604,85,3390
4,208463,216447,7984,85,3391
5,244359,249920,5561,85,3391
6,274271,279866,5595,85,3389
7,300747,307110,6363,85,3387
8,329665,335868,6203,85,3392
9,356199,361679,5480,85,3392
10,378684,384553,5869,85,3389
11,402266,407314,5048,85,3397
12,424793,430381,5588,85,3445
13,450138,455804,5666,85,3555
14,479573,485182,5609,85,3563
15,500935,505229,4294,85,3560
16,521299,527026,5727,85,3563
17,542832,548634,5802,85,3565
18,563346,569299,5953,85,3555
19,584851,588811,3960,85,3561
20,604085,610239,6154,85,3557
21,624146,630048,5902,85,3559
22,643988,647588,3600,85,3552
23,661514,667562,6048,85,3572
24,681607,687559,5952,85,3550
25,701483,705257,3774,85,3560
26,719055,725094,6039,85,3563
27,741665,745375,3710,85,3553
28,759091,765355,6264,85,3562
29,784609,788477,3868,85,3561
30,802859,809120,6261,85,3559
31,822667,826376,3709,85,3558
32,839697,843633,3936,85,3556
33,858007,863050,5043,8,794
