BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1597445,3407569,1810124,78957,2960759
2,4337295,5998608,1661313,78957,3099192
3,7024959,8673711,1648752,78957,3141173
4,9555577,11221840,1666263,78957,3141103
5,12084695,13854852,1770157,78957,3141296
6,14649055,16370281,1721226,78957,3141171
7,17170429,18830922,1660493,78957,3141239
8,19607250,21284206,1676956,78957,3141094
9,22042769,23725351,1682582,78957,3141376
10,24493932,26164833,1670901,78957,3141511
11,26935704,28581612,1645908,78957,3141402
12,29362996,31055655,1692659,78957,3141401
13,31985656,33667585,1681929,78957,3194087
14,34582257,36343518,1761261,78957,3299259
15,37257404,38938449,1681045,78957,3299299
16,39785881,41525967,1740086,78957,3299108
17,42360848,44080565,1719717,78957,3299123
18,44928519,46631761,1703242,78957,3299078
19,47546354,49277674,1731320,78957,3299388
20,50120792,51869911,1749119,78957,3299093
21,52699590,54419456,1719866,78957,3298909
22,55254466,56961139,1706673,78957,3299227
23,57801781,59500112,1698331,78957,3299183
24,60342240,62074586,1732346,78957,3298990
25,62963053,64678567,1715514,78957,3299094
26,65520364,67240982,1720618,78957,3299265
27,68084054,69808300,1724246,78957,3299148
28,70649015,72375959,1726944,78957,3299230
29,73226304,74946720,1720416,78957,3299219
30,75783917,77516549,1732632,78957,3299090
31,78422373,80157344,1734971,78957,3299343
32,81085525,82805206,1719681,78957,3299481
33,82817056,82819152,2096,5,711
