BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,3040559,6773846,3733287,157914,6059433
2,10539785,13724587,3184802,157914,6281758
3,17362965,20426177,3063212,157914,6281949
4,23844379,26940141,3095762,157914,6281815
5,30670114,33940920,3270806,157914,6282369
6,37600807,40649896,3049089,157914,6282285
7,42553676,45653641,3099965,157914,6492828
8,47576553,50743372,3166819,157914,6597889
9,54432762,57563202,3130440,157914,6597683
10,59471951,62625750,3153799,157914,6597963
11,64253861,67611763,3357902,157914,6597618
12,69360870,72527694,3166824,157914,6597655
13,74140261,77300629,3160368,157914,6597841
14,78939750,82085861,3146111,157914,6597860
15,83652970,86763449,3110479,157914,6597791
16,88699211,91925848,3226637,157914,6598306
17,91960905,91963791,2886,5,711
