BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2218737,6242681,4023944,157914,6059433
2,8312955,12207629,3894674,157914,6281758
3,14104084,17849341,3745257,157914,6281949
4,19686945,23407050,3720105,157914,6281815
5,25236794,28981109,3744315,157914,6282369
6,30786899,34508157,3721258,157914,6282285
7,36603055,40396477,3793422,157914,6492828
8,42320387,46084472,3764085,157914,6597889
9,47928894,51821468,3892574,157914,6597683
10,53845937,57635334,3789397,157914,6597963
11,59481465,63262798,3781333,157914,6597618
12,65073673,68936157,3862484,157914,6597655
13,70768912,74626297,3857385,157914,6597841
14,76442581,80245914,3803333,157914,6597860
15,82085102,85905753,3820651,157914,6597791
16,87895085,91716462,3821377,157914,6598306
17,91744707,91746752,2045,5,711
