BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2182665,6256634,4073969,157914,6059433
2,8329491,12225445,3895954,157914,6281758
3,14247256,18216617,3969361,157914,6281949
4,20077507,23865435,3787928,157914,6281815
5,25801516,29636267,3834751,157914,6282369
6,31559657,35286826,3727169,157914,6282285
7,37472031,41361156,3889125,157914,6492828
8,43370627,47249851,3879224,157914,6597889
9,49046512,53355820,4309308,157914,6597683
10,55333328,59362609,4029281,157914,6597963
11,61274663,65088016,3813353,157914,6597618
12,66894357,70789083,3894726,157914,6597655
13,72561819,76388932,3827113,157914,6597841
14,78183442,82050043,3866601,157914,6597860
15,83843413,87680350,3836937,157914,6597791
16,89599119,93507332,3908213,157914,6598306
17,93534708,93536893,2185,5,711
