BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94980,104866,9886,170,6056
2,153327,162170,8843,170,6263
3,200528,209881,9353,170,6262
4,239328,251808,12480,170,6261
5,284725,293332,8607,170,6263
6,318349,327408,9059,170,6324
7,359381,368680,9299,170,6600
8,393889,401444,7555,170,6605
9,422666,432198,9532,170,6602
10,453230,461029,7799,170,6600
11,479605,487148,7543,170,6593
12,505743,515385,9642,170,6604
13,533704,541041,7337,170,6605
14,559371,566968,7597,170,6597
15,590371,598073,7702,170,6602
16,618010,623321,5311,170,6596
17,637253,641902,4649,8,794
