BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1602921,3411093,1808172,78957,2960759
2,4354569,5997867,1643298,78957,3099192
3,7021957,8680068,1658111,78957,3141173
4,9534937,11207961,1673024,78957,3141103
5,12079216,13747814,1668598,78957,3141296
6,14507789,16143269,1635480,78957,3141171
7,16961157,18615369,1654212,78957,3141239
8,19393751,21028655,1634904,78957,3141094
9,21799805,23452245,1652440,78957,3141376
10,24222326,25864846,1642520,78957,3141511
11,26628580,28242149,1613569,78957,3141402
12,29013913,30686361,1672448,78957,3141401
13,31588023,33246136,1658113,78957,3194087
14,34160565,35876797,1716232,78957,3299259
15,36759141,38440567,1681426,78957,3299299
16,39249981,40959016,1709035,78957,3299108
17,41797197,43515764,1718567,78957,3299123
18,44359627,46087172,1727545,78957,3299078
19,46999456,48689856,1690400,78957,3299388
20,49522515,51297104,1774589,78957,3299093
21,52135878,53833208,1697330,78957,3298909
22,54660749,56366738,1705989,78957,3299227
23,57206558,58893898,1687340,78957,3299183
24,59736133,61456529,1720396,78957,3298990
25,62289692,63978795,1689103,78957,3299094
26,64818840,66546962,1728122,78957,3299265
27,67370664,69077510,1706846,78957,3299148
28,69909687,71607026,1697339,78957,3299230
29,72441394,74138292,1696898,78957,3299219
30,74978469,76681548,1703079,78957,3299090
31,77585905,79253369,1667464,78957,3299343
32,80179036,81891634,1712598,78957,3299481
33,81903166,81904883,1717,5,711
