BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69558,79409,9851,85,3200
2,114699,119558,4859,85,3374
3,151963,156848,4885,85,3390
4,183070,189764,6694,85,3391
5,213938,219069,5131,85,3391
6,242869,247836,4967,85,3389
7,266487,271252,4765,85,3387
8,294282,300308,6026,85,3392
9,317782,322503,4721,85,3392
10,338536,342667,4131,85,3389
11,359776,367243,7467,85,3397
12,383311,387978,4667,85,3445
13,403905,407937,4032,85,3555
14,423464,427231,3767,85,3563
15,443451,447431,3980,85,3560
16,462352,466174,3822,85,3563
17,480980,485325,4345,85,3565
18,499849,503636,3787,85,3555
19,517991,521354,3363,85,3561
20,536167,540552,4385,85,3557
21,554338,557609,3271,85,3559
22,570701,574002,3301,85,3552
23,587138,590331,3193,85,3572
24,603508,607272,3764,85,3550
25,620382,623756,3374,85,3560
26,638102,641384,3282,85,3563
27,654609,659140,4531,85,3553
28,675243,679699,4456,85,3562
29,692795,697508,4713,85,3561
30,714219,717650,3431,85,3559
31,730173,733861,3688,85,3558
32,746298,750836,4538,85,3556
33,763132,764923,1791,8,794
