BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,8520667,21167261,12646594,611585,24105036
2,36663119,49017510,12354391,611585,24775177
3,64168872,76793130,12624258,611585,25550958
4,94819051,107462648,12643597,611585,25551229
5,124555203,137263073,12707870,611585,25551465
6,154210842,167264698,13053856,611585,25550895
7,183957042,196650335,12693293,611585,25551498
8,213607546,226124432,12516886,611585,25550594
9,243118844,255683022,12564178,611585,25550757
10,272386521,285045777,12659256,611585,25551057
11,302910189,315598088,12687899,611585,25551883
12,332407270,345036337,12629067,611585,25551791
13,361775421,374218868,12443447,611585,25551023
14,391444966,404169952,12724986,611585,25518383
15,421509427,433880046,12370619,611585,25433023
16,450682088,463609276,12927188,611585,25433642
17,481941262,494199353,12258091,611585,27819945
18,512707756,525405181,12697425,611585,29103277
19,542643944,554929653,12285709,611585,29103356
20,572713190,584970877,12257687,611585,29104586
21,602947075,615235165,12288090,611585,29103057
22,633066822,645255728,12188906,611585,29104040
23,662932914,675342133,12409219,611585,29103410
24,692951931,705320733,12368802,611585,29103387
25,723102536,735125567,12023031,611585,29103318
26,752761462,765401715,12640253,611585,29102766
27,783397185,795755259,12358074,611585,29102933
28,813161801,825589929,12428128,611585,28959270
29,843312078,855372731,12060653,611585,28851427
30,873120073,885291245,12171172,611585,28850399
31,902894334,915034258,12139924,611585,28850080
32,932465677,944679215,12213538,611585,28850554
33,944736008,944739155,3147,3,643
