BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,80420,86703,6283,85,3200
2,129786,135207,5421,85,3374
3,172752,178495,5743,85,3390
4,199948,207958,8010,85,3391
5,232055,237501,5446,85,3391
6,259170,264788,5618,85,3389
7,286647,293002,6355,85,3387
8,314951,320996,6045,85,3392
9,339216,345782,6566,85,3392
10,367359,372634,5275,85,3389
11,393179,398659,5480,85,3397
12,418838,428018,9180,85,3445
13,458328,464328,6000,85,3555
14,496818,502229,5411,85,3563
15,521981,527561,5580,85,3560
16,550723,554783,4060,85,3563
17,575007,582309,7302,85,3565
18,598210,603785,5575,85,3555
19,620272,623888,3616,85,3561
20,639066,644519,5453,85,3557
21,658345,661840,3495,85,3559
22,675834,681034,5200,85,3552
23,695067,700700,5633,85,3572
24,714899,718363,3464,85,3550
25,732200,737963,5763,85,3560
26,751857,755365,3508,85,3563
27,769240,775427,6187,85,3553
28,789285,792912,3627,85,3562
29,806696,812719,6023,85,3561
30,826855,830278,3423,85,3559
31,843899,850156,6257,85,3558
32,863715,867211,3496,85,3556
33,879409,884258,4849,8,794
