BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1400780,3549847,2149067,78957,2960759
2,4575158,6601976,2026818,78957,3099192
3,7609322,9494471,1885149,78957,3141173
4,10568355,12427989,1859634,78957,3141103
5,13363111,15186380,1823269,78957,3141296
6,16156325,17965213,1808888,78957,3141171
7,18818714,20661315,1842601,78957,3141239
8,21613238,23403632,1790394,78957,3141094
9,24262044,26049086,1787042,78957,3141376
10,26921977,28784376,1862399,78957,3141511
11,29622464,31411278,1788814,78957,3141402
12,32266929,34115881,1848952,78957,3141401
13,35146806,36999030,1852224,78957,3194087
14,38021648,39908497,1886849,78957,3299259
15,40882395,42733540,1851145,78957,3299299
16,43664259,45529891,1865632,78957,3299108
17,46472405,48365080,1892675,78957,3299123
18,49304876,51272080,1967204,78957,3299078
19,52267220,54209243,1942023,78957,3299388
20,55187124,57031028,1843904,78957,3299093
21,57987234,59854894,1867660,78957,3298909
22,60776133,62651959,1875826,78957,3299227
23,63601503,65516255,1914752,78957,3299183
24,66458109,68335254,1877145,78957,3298990
25,69263410,71150791,1887381,78957,3299094
26,72072745,74005824,1933079,78957,3299265
27,74985678,76861403,1875725,78957,3299148
28,77825366,79706071,1880705,78957,3299230
29,80643104,82530915,1887811,78957,3299219
30,83460851,85394483,1933632,78957,3299090
31,86398734,88292682,1893948,78957,3299343
32,89297721,91219876,1922155,78957,3299481
33,91246248,91248482,2234,5,711
