BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2340932,5834938,3494006,157914,6059433
2,7857025,11232506,3375481,157914,6281758
3,13084412,16427011,3342599,157914,6281949
4,18061573,21395134,3333561,157914,6281815
5,23155219,26499942,3344723,157914,6282369
6,28080945,31371079,3290134,157914,6282285
7,33277489,36661807,3384318,157914,6492828
8,38533602,41982230,3448628,157914,6597889
9,44148734,47556510,3407776,157914,6597683
10,49825246,53270777,3445531,157914,6597963
11,55383540,58801537,3417997,157914,6597618
12,60315835,63885366,3569531,157914,6597655
13,65987888,69371210,3383322,157914,6597841
14,71470582,74901153,3430571,157914,6597860
15,76997216,80425733,3428517,157914,6597791
16,82686523,86098603,3412080,157914,6598306
17,86110867,86112918,2051,5,711
