BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16489833,42548209,26058376,1223170,48879695
2,62478699,89139232,26660533,1223170,51101669
3,107521673,134162618,26640945,1223170,51101842
4,151010712,177716884,26706172,1223170,51101574
5,195266871,221884846,26617975,1223170,51101296
6,240667485,267678301,27010816,1223170,51103156
7,285166642,312010947,26844305,1223170,51068888
8,329791519,356533860,26742341,1223170,50866147
9,376566557,402843844,26277287,1223170,56922704
10,422489516,448802871,26313355,1223170,58207424
11,469858775,495993561,26134786,1223170,58206579
12,514695626,540931448,26235822,1223170,58206279
13,559500718,585600148,26099430,1223170,58205566
14,604268921,630450191,26181270,1223170,58061685
15,648697995,674848181,26150186,1223170,57701308
16,692667874,718895338,26227464,1223170,57700116
17,718917425,718919739,2314,3,643
