BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,88080,95060,6980,85,3200
2,131329,136946,5617,85,3374
3,171986,177744,5758,85,3390
4,199075,207370,8295,85,3391
5,231343,237144,5801,85,3391
6,259035,282981,23946,85,3389
7,301281,307812,6531,85,3387
8,329392,335520,6128,85,3392
9,354110,360724,6614,85,3392
10,377817,383002,5185,85,3389
11,401025,406181,5156,85,3397
12,423677,428926,5249,85,3445
13,450349,455975,5626,85,3555
14,476045,481291,5246,85,3563
15,501899,528440,26541,85,3560
16,544258,550390,6132,85,3563
17,571852,578671,6819,85,3565
18,594220,599973,5753,85,3555
19,615364,621011,5647,85,3561
20,636264,645974,9710,85,3557
21,660037,663825,3788,85,3559
22,677855,683710,5855,85,3552
23,697640,714306,16666,85,3572
24,728309,732165,3856,85,3550
25,749321,756253,6932,85,3560
26,773218,777005,3787,85,3563
27,791335,797966,6631,85,3553
28,812113,823063,10950,85,3562
29,837748,844200,6452,85,3561
30,859609,864880,5271,85,3559
31,878555,884648,6093,85,3558
32,897870,906789,8919,85,3556
33,919894,931730,11836,8,794
