BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1432814,3679211,2246397,78957,2960759
2,4736515,6776208,2039693,78957,3099192
3,7785246,9755615,1970369,78957,3141173
4,10830989,12819090,1988101,78957,3141103
5,13793595,15759855,1966260,78957,3141296
6,16688806,18606472,1917666,78957,3141171
7,19449736,21385217,1935481,78957,3141239
8,22328052,24229449,1901397,78957,3141094
9,25086745,26999384,1912639,78957,3141376
10,27856244,29803585,1947341,78957,3141511
11,30644145,32527250,1883105,78957,3141402
12,33432110,35377006,1944896,78957,3141401
13,36364784,38293715,1928931,78957,3194087
14,39310710,41371359,2060649,78957,3299259
15,42365463,44425263,2059800,78957,3299299
16,45344265,47350376,2006111,78957,3299108
17,48288069,50294663,2006594,78957,3299123
18,51219711,53240517,2020806,78957,3299078
19,54282921,56286974,2004053,78957,3299388
20,57242715,59215904,1973189,78957,3299093
21,60125897,62072768,1946871,78957,3298909
22,62988259,64995816,2007557,78957,3299227
23,65942590,68006365,2063775,78957,3299183
24,68932456,70925372,1992916,78957,3298990
25,71843666,73862849,2019183,78957,3299094
26,74828115,76813401,1985286,78957,3299265
27,77766588,79715613,1949025,78957,3299148
28,80656314,82632849,1976535,78957,3299230
29,83563774,85510952,1947178,78957,3299219
30,86452270,88403932,1951662,78957,3299090
31,89385205,91398220,2013015,78957,3299343
32,92387845,94360180,1972335,78957,3299481
33,94389460,94391795,2335,5,711
