BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1413272,4265603,2852331,78957,2960759
2,5273529,7724463,2450934,78957,3099192
3,8703959,11047621,2343662,78957,3141173
4,12112151,14466804,2354653,78957,3141103
5,15391350,17682816,2291466,78957,3141296
6,18596386,20942390,2346004,78957,3141171
7,21795021,24194220,2399199,78957,3141239
8,25135573,27500671,2365098,78957,3141094
9,28345429,30779076,2433647,78957,3141376
10,31630283,34038506,2408223,78957,3141511
11,34887546,37280091,2392545,78957,3141402
12,38127937,40491450,2363513,78957,3141401
13,41472972,43873326,2400354,78957,3194087
14,44864234,47329506,2465272,78957,3299259
15,48331526,50747781,2416255,78957,3299299
16,51671522,54133988,2462466,78957,3299108
17,55049386,57541670,2492284,78957,3299123
18,58461657,60874265,2412608,78957,3299078
19,61863021,64296489,2433468,78957,3299388
20,65219401,67718683,2499282,78957,3299093
21,68639486,71050513,2411027,78957,3298909
22,71973589,74466712,2493123,78957,3299227
23,75410626,77837648,2427022,78957,3299183
24,78756171,81204115,2447944,78957,3298990
25,82124052,84669936,2545884,78957,3299094
26,85590582,88066088,2475506,78957,3299265
27,88980737,91488498,2507761,78957,3299148
28,92414895,94828758,2413863,78957,3299230
29,95746188,98237318,2491130,78957,3299219
30,99161907,101624021,2462114,78957,3299090
31,102587345,105039365,2452020,78957,3299343
32,106035180,108530925,2495745,78957,3299481
33,108561630,108564203,2573,5,711
