BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,88252,95144,6892,85,3200
2,134581,140285,5704,85,3374
3,176232,182245,6013,85,3390
4,203535,211741,8206,85,3391
5,240214,245745,5531,85,3391
6,267478,285784,18306,85,3389
7,308361,314717,6356,85,3387
8,338007,344763,6756,85,3392
9,363335,368893,5558,85,3392
10,385960,392051,6091,85,3389
11,409704,414882,5178,85,3397
12,432098,445176,13078,85,3445
13,470825,476417,5592,85,3555
14,497122,502653,5531,85,3563
15,518580,524360,5780,85,3560
16,540422,545724,5302,85,3563
17,561634,570633,8999,85,3565
18,585743,595720,9977,85,3555
19,610961,614698,3737,85,3561
20,630865,637516,6651,85,3557
21,651316,662664,11348,85,3559
22,676306,687749,11443,85,3552
23,701573,707425,5852,85,3572
24,721468,727390,5922,85,3550
25,741120,754725,13605,85,3560
26,769034,779878,10844,85,3563
27,793687,797492,3805,85,3553
28,811378,821658,10280,85,3562
29,835396,839015,3619,85,3561
30,852988,859439,6451,85,3559
31,872723,876385,3662,85,3558
32,894110,900365,6255,85,3556
33,915555,917553,1998,8,794
