BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1423262,3623900,2200638,78957,2960759
2,4647967,6630959,1982992,78957,3099192
3,7633754,9518413,1884659,78957,3141173
4,10583839,12398025,1814186,78957,3141103
5,13307717,15127978,1820261,78957,3141296
6,16103601,17917256,1813655,78957,3141171
7,18793904,20614061,1820157,78957,3141239
8,21572438,23365200,1792762,78957,3141094
9,24221613,26069986,1848373,78957,3141376
10,26925910,28745155,1819245,78957,3141511
11,29595724,31382969,1787245,78957,3141402
12,32221155,34050372,1829217,78957,3141401
13,35101159,36959418,1858259,78957,3194087
14,37990749,39872035,1881286,78957,3299259
15,40883633,42790344,1906711,78957,3299299
16,43705399,45645798,1940399,78957,3299108
17,46572797,48444139,1871342,78957,3299123
18,49345600,51286869,1941269,78957,3299078
19,52277930,54153645,1875715,78957,3299388
20,55120518,56995542,1875024,78957,3299093
21,57952613,59871437,1918824,78957,3298909
22,60789839,62674369,1884530,78957,3299227
23,63617938,65538375,1920437,78957,3299183
24,66478186,68401682,1923496,78957,3298990
25,69311707,71184162,1872455,78957,3299094
26,72110956,73998766,1887810,78957,3299265
27,74969523,76855980,1886457,78957,3299148
28,77797122,79653640,1856518,78957,3299230
29,80580511,82485734,1905223,78957,3299219
30,83415218,85277167,1861949,78957,3299090
31,86271431,88184770,1913339,78957,3299343
32,89174247,91087657,1913410,78957,3299481
33,91111051,91117131,6080,5,711
