BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,99763,109613,9850,170,6056
2,159271,168086,8815,170,6263
3,207373,216448,9075,170,6262
4,246200,259249,13049,170,6261
5,289066,298091,9025,170,6263
6,323240,333281,10041,170,6324
7,363593,372907,9314,170,6600
8,398270,405894,7624,170,6605
9,427170,456129,28959,170,6602
10,480394,488309,7915,170,6600
11,509061,517961,8900,170,6593
12,543470,550815,7345,170,6604
13,570366,577820,7454,170,6605
14,596733,604156,7423,170,6597
15,623147,630938,7791,170,6602
16,648481,655990,7509,170,6596
17,668028,669844,1816,8,794
