BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6507981,21481541,14973560,611585,24105036
2,28826462,43670506,14844044,611585,24775177
3,52048457,67280251,15231794,611585,25550958
4,76223437,91397950,15174513,611585,25551229
5,100250745,115403338,15152593,611585,25551465
6,123799957,138991731,15191774,611585,25550895
7,147379903,162582228,15202325,611585,25551498
8,170896528,185984836,15088308,611585,25550594
9,194793475,210009565,15216090,611585,25550757
10,218305565,233444855,15139290,611585,25551057
11,242562967,257732441,15169474,611585,25551883
12,266081182,281211789,15130607,611585,25551791
13,289634513,304697432,15062919,611585,25551023
14,313251030,328389613,15138583,611585,25518383
15,337147271,352252578,15105307,611585,25433023
16,360575323,375632574,15057251,611585,25433642
17,385664649,400590217,14925568,611585,27819945
18,410321640,425302861,14981221,611585,29103277
19,434542095,449548916,15006821,611585,29103356
20,458919149,473959495,15040346,611585,29104586
21,483787324,498807564,15020240,611585,29103057
22,508142884,523127001,14984117,611585,29104040
23,532728798,547566247,14837449,611585,29103410
24,556990920,572035246,15044326,611585,29103387
25,581743300,596552414,14809114,611585,29103318
26,606310148,621271669,14961521,611585,29102766
27,630705164,645691350,14986186,611585,29102933
28,655089760,670001317,14911557,611585,28959270
29,678540691,693348386,14807695,611585,28851427
30,701854825,716751703,14896878,611585,28850399
31,725546640,740528236,14981596,611585,28850080
32,749218931,764077764,14858833,611585,28850554
33,764107844,764110426,2582,3,643
