BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1414235,3516301,2102066,78957,2960759
2,4565286,6521733,1956447,78957,3099192
3,7605819,9478205,1872386,78957,3141173
4,10557423,12431597,1874174,78957,3141103
5,13425750,15238469,1812719,78957,3141296
6,16190175,18019286,1829111,78957,3141171
7,18884598,20733364,1848766,78957,3141239
8,21698034,23562410,1864376,78957,3141094
9,24424582,26251236,1826654,78957,3141376
10,27119641,29007916,1888275,78957,3141511
11,29860188,31767874,1907686,78957,3141402
12,32673250,34560151,1886901,78957,3141401
13,35580449,37409965,1829516,78957,3194087
14,38445260,40359997,1914737,78957,3299259
15,41352260,43262660,1910400,78957,3299299
16,44211637,46133168,1921531,78957,3299108
17,47071097,48988849,1917752,78957,3299123
18,49921531,51844502,1922971,78957,3299078
19,52895860,54833985,1938125,78957,3299388
20,55792189,57733399,1941210,78957,3299093
21,58688043,60597155,1909112,78957,3298909
22,61534796,63466528,1931732,78957,3299227
23,64418443,66351741,1933298,78957,3299183
24,67266419,69212781,1946362,78957,3298990
25,70149778,72033778,1884000,78957,3299094
26,73003986,74978481,1974495,78957,3299265
27,75944012,77857407,1913395,78957,3299148
28,78795329,80678771,1883442,78957,3299230
29,81625597,83533107,1907510,78957,3299219
30,84472263,86403503,1931240,78957,3299090
31,87393563,89320692,1927129,78957,3299343
32,90327536,92271539,1944003,78957,3299481
33,92294370,92296554,2184,5,711
