BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2207981,6283320,4075339,157914,6059433
2,8396708,12243525,3846817,157914,6281758
3,14150807,17828673,3677866,157914,6281949
4,19669145,23387539,3718394,157914,6281815
5,25201244,28876346,3675102,157914,6282369
6,30663062,34380019,3716957,157914,6282285
7,36365371,40204947,3839576,157914,6492828
8,42256966,46081598,3824632,157914,6597889
9,47886509,51783736,3897227,157914,6597683
10,53735239,57549378,3814139,157914,6597963
11,59380456,63247790,3867334,157914,6597618
12,65166436,69052527,3886091,157914,6597655
13,70912519,74729423,3816904,157914,6597841
14,76522549,80373018,3850469,157914,6597860
15,82191246,86032343,3841097,157914,6597791
16,87974228,91772637,3798409,157914,6598306
17,91800176,91802524,2348,5,711
