BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,91355,97866,6511,85,3200
2,138430,144113,5683,85,3374
3,180805,186386,5581,85,3390
4,207918,215964,8046,85,3391
5,240518,245960,5442,85,3391
6,266861,272491,5630,85,3389
7,295819,301709,5890,85,3387
8,323581,330199,6618,85,3392
9,348501,353721,5220,85,3392
10,370885,375756,4871,85,3389
11,393314,399140,5826,85,3397
12,419779,425002,5223,85,3445
13,445276,450658,5382,85,3555
14,470904,474777,3873,85,3563
15,491382,498499,7117,85,3560
16,514035,517981,3946,85,3563
17,534379,539878,5499,85,3565
18,554786,560275,5489,85,3555
19,581514,587117,5603,85,3561
20,602555,606371,3816,85,3557
21,620504,626080,5576,85,3559
22,640216,645928,5712,85,3552
23,660827,664379,3552,85,3572
24,680327,687001,6674,85,3550
25,701763,712023,10260,85,3560
26,726705,732333,5628,85,3563
27,747136,753846,6710,85,3553
28,771353,777141,5788,85,3562
29,792474,795976,3502,85,3561
30,813377,820820,7443,85,3559
31,834479,837933,3454,85,3558
32,851454,868879,17425,85,3556
33,882131,885575,3444,8,794
