BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1451723,3578908,2127185,78957,2960759
2,4601328,6581871,1980543,78957,3099192
3,7583449,9482491,1899042,78957,3141173
4,10554140,12397284,1843144,78957,3141103
5,13325337,15169204,1843867,78957,3141296
6,16131051,17979681,1848630,78957,3141171
7,18845012,20710004,1864992,78957,3141239
8,21664575,23532019,1867444,78957,3141094
9,24390973,26211296,1820323,78957,3141376
10,27081273,28940937,1859664,78957,3141511
11,29789772,31662998,1873226,78957,3141402
12,32523534,34346281,1822747,78957,3141401
13,35399976,37311390,1911414,78957,3194087
14,38329901,40259265,1929364,78957,3299259
15,41267347,43198899,1931552,78957,3299299
16,44113879,46078322,1964443,78957,3299108
17,47022320,48919403,1897083,78957,3299123
18,49857765,51786328,1928563,78957,3299078
19,52780305,54753849,1973544,78957,3299388
20,55742894,57681536,1938642,78957,3299093
21,58639193,60527864,1888671,78957,3298909
22,61465453,63394261,1928808,78957,3299227
23,64351708,66248770,1897062,78957,3299183
24,67167695,69082003,1914308,78957,3298990
25,70023298,71965478,1942180,78957,3299094
26,72909216,74867743,1958527,78957,3299265
27,75855596,77803011,1947415,78957,3299148
28,78765520,80650047,1884527,78957,3299230
29,81593558,83566948,1973390,78957,3299219
30,84493723,86426501,1932778,78957,3299090
31,87439356,89389760,1950404,78957,3299343
32,90403786,92330665,1926879,78957,3299481
33,92364156,92367751,3595,5,711
