BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,100231,109925,9694,170,6056
2,154923,163615,8692,170,6263
3,199423,208408,8985,170,6262
4,238238,251285,13047,170,6261
5,283383,292245,8862,170,6263
6,317493,327727,10234,170,6324
7,361623,371500,9877,170,6600
8,400350,407886,7536,170,6605
9,429316,438203,8887,170,6602
10,459154,467950,8796,170,6600
11,487020,494134,7114,170,6593
12,512650,519713,7063,170,6604
13,538131,545471,7340,170,6605
14,563732,571485,7753,170,6597
15,590113,597572,7459,170,6602
16,614582,622018,7436,170,6596
17,634378,636588,2210,8,794
