BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70937,80603,9666,85,3200
2,119924,124766,4842,85,3374
3,157513,162598,5085,85,3390
4,188604,195515,6911,85,3391
5,220344,225521,5177,85,3391
6,249916,254805,4889,85,3389
7,273889,278863,4974,85,3387
8,300996,307337,6341,85,3392
9,325121,330066,4945,85,3392
10,346283,350181,3898,85,3389
11,366541,370294,3753,85,3397
12,386002,391078,5076,85,3445
13,406867,411167,4300,85,3555
14,426745,430750,4005,85,3563
15,448177,451948,3771,85,3560
16,467054,470990,3936,85,3563
17,485836,489891,4055,85,3565
18,504614,508140,3526,85,3555
19,522653,526123,3470,85,3561
20,541365,545854,4489,85,3557
21,559246,562493,3247,85,3559
22,575923,579479,3556,85,3552
23,595919,599226,3307,85,3572
24,612511,616629,4118,85,3550
25,631448,635078,3630,85,3560
26,649354,652538,3184,85,3563
27,665718,670170,4452,85,3553
28,685387,689877,4490,85,3562
29,703285,706586,3301,85,3561
30,720530,723704,3174,85,3559
31,736578,741657,5079,85,3558
32,755765,759248,3483,85,3556
33,769893,771800,1907,8,794
