BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16071059,46829869,30758810,1223170,48879695
2,65437608,96547006,31109398,1223170,51101669
3,115155220,145778407,30623187,1223170,51101842
4,164030000,194486975,30456975,1223170,51101574
5,213478132,243822362,30344230,1223170,51101296
6,263195804,293723723,30527919,1223170,51103156
7,311442330,341948298,30505968,1223170,51068888
8,360367011,390915658,30548647,1223170,50866147
9,411233030,441479184,30246154,1223170,56922704
10,462433313,492702082,30268769,1223170,58207424
11,513129432,543242051,30112619,1223170,58206579
12,562511613,592839623,30328010,1223170,58206279
13,612232604,642393138,30160534,1223170,58205566
14,661839997,692135445,30295448,1223170,58061685
15,710441763,740675771,30234008,1223170,57701308
16,759120287,789395944,30275657,1223170,57700116
17,789439271,789441545,2274,3,643
