BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,96471,106634,10163,170,6056
2,154087,163063,8976,170,6263
3,199296,208763,9467,170,6262
4,238642,251191,12549,170,6261
5,280539,290600,10061,170,6263
6,318395,327557,9162,170,6324
7,361090,370573,9483,170,6600
8,395975,405168,9193,170,6605
9,426657,436349,9692,170,6602
10,457499,465158,7659,170,6600
11,486987,494201,7214,170,6593
12,512897,520305,7408,170,6604
13,539142,549285,10143,170,6605
14,568045,576154,8109,170,6597
15,595581,600910,5329,170,6602
16,618296,626034,7738,170,6596
17,638983,640869,1886,8,794
