BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70551,78578,8027,85,3200
2,113238,118364,5126,85,3374
3,151116,156392,5276,85,3390
4,182633,189541,6908,85,3391
5,214021,219323,5302,85,3391
6,243414,248501,5087,85,3389
7,267656,272734,5078,85,3387
8,295171,301753,6582,85,3392
9,321097,326137,5040,85,3392
10,342432,346252,3820,85,3389
11,362259,366026,3767,85,3397
12,382809,387697,4888,85,3445
13,403111,408492,5381,85,3555
14,424892,428579,3687,85,3563
15,444951,448972,4021,85,3560
16,463579,467463,3884,85,3563
17,482040,485708,3668,85,3565
18,499813,503391,3578,85,3555
19,517680,521056,3376,85,3561
20,536048,540316,4268,85,3557
21,553670,557226,3556,85,3559
22,570378,573873,3495,85,3552
23,587159,590467,3308,85,3572
24,603391,607176,3785,85,3550
25,620267,623431,3164,85,3560
26,637235,640367,3132,85,3563
27,653598,657254,3656,85,3553
28,670533,674807,4274,85,3562
29,687986,692510,4524,85,3561
30,708417,711554,3137,85,3559
31,723901,727671,3770,85,3558
32,740030,743619,3589,85,3556
33,754251,755886,1635,8,794
