BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6587129,21963733,15376604,611585,24105036
2,29472890,44401995,14929105,611585,24775177
3,52810254,67980681,15170427,611585,25550958
4,76984555,92256857,15272302,611585,25551229
5,101242350,116397644,15155294,611585,25551465
6,124909727,139947969,15038242,611585,25550895
7,148587004,163750563,15163559,611585,25551498
8,172183056,187530986,15347930,611585,25550594
9,196459408,211705802,15246394,611585,25550757
10,220116281,235347252,15230971,611585,25551057
11,244584228,259792104,15207876,611585,25551883
12,268236206,283434532,15198326,611585,25551791
13,291973514,307137489,15163975,611585,25551023
14,315567587,330773369,15205782,611585,25518383
15,339580128,354671809,15091681,611585,25433023
16,363166996,378143364,14976368,611585,25433642
17,388120126,403276918,15156792,611585,27819945
18,413157370,428324865,15167495,611585,29103277
19,437689186,452799123,15109937,611585,29103356
20,462335345,477492465,15157120,611585,29104586
21,487487390,502751772,15264382,611585,29103057
22,512239219,527441335,15202116,611585,29104040
23,537183559,552334548,15150989,611585,29103410
24,562172890,577342561,15169671,611585,29103387
25,586835073,602003093,15168020,611585,29103318
26,611371907,626560401,15188494,611585,29102766
27,636145524,651272085,15126561,611585,29102933
28,660621829,675775718,15153889,611585,28959270
29,684490765,699417663,14926898,611585,28851427
30,708221040,723200703,14979663,611585,28850399
31,732250872,747269248,15018376,611585,28850080
32,756089654,771024579,14934925,611585,28850554
33,771058368,771060635,2267,3,643
