BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15603373,46893668,31290295,1223170,48879695
2,64667556,96009232,31341676,1223170,51101669
3,114046711,145364723,31318012,1223170,51101842
4,162521021,193401806,30880785,1223170,51101574
5,211070721,241722132,30651411,1223170,51101296
6,260367369,291317647,30950278,1223170,51103156
7,308396030,339313393,30917363,1223170,51068888
8,357465206,388288102,30822896,1223170,50866147
9,408069289,438894223,30824934,1223170,56922704
10,458317468,488833944,30516476,1223170,58207424
11,508183935,538828532,30644597,1223170,58206579
12,557698356,588381457,30683101,1223170,58206279
13,607039725,637471696,30431971,1223170,58205566
14,656118661,686674668,30556007,1223170,58061685
15,704551105,734962256,30411151,1223170,57701308
16,752774135,783226508,30452373,1223170,57700116
17,783266460,783284417,17957,3,643
