BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89337,95611,6274,85,3200
2,137782,143357,5575,85,3374
3,176486,182348,5862,85,3390
4,208234,216291,8057,85,3391
5,244824,250383,5559,85,3391
6,275686,281236,5550,85,3389
7,306413,313001,6588,85,3387
8,337950,345168,7218,85,3392
9,363778,369914,6136,85,3392
10,386852,392269,5417,85,3389
11,410346,415922,5576,85,3397
12,435985,441824,5839,85,3445
13,466214,471777,5563,85,3555
14,491723,497417,5694,85,3563
15,513016,518359,5343,85,3560
16,534458,540034,5576,85,3563
17,556479,562127,5648,85,3565
18,577001,580908,3907,85,3555
19,597615,603234,5619,85,3561
20,618612,624105,5493,85,3557
21,638050,641670,3620,85,3559
22,655577,661112,5535,85,3552
23,678865,682507,3642,85,3572
24,697028,702826,5798,85,3550
25,716581,722641,6060,85,3560
26,736505,740188,3683,85,3563
27,754572,761006,6434,85,3553
28,774901,778701,3800,85,3562
29,796484,802543,6059,85,3561
30,816765,820545,3780,85,3559
31,834022,840595,6573,85,3558
32,853886,857586,3700,85,3556
33,870176,874417,4241,8,794
