BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15562819,45335546,29772727,1223170,48879695
2,63163210,93087948,29924738,1223170,51101669
3,111241481,141034568,29793087,1223170,51101842
4,158793169,188753464,29960295,1223170,51101574
5,206548962,236361512,29812550,1223170,51101296
6,255099245,284951625,29852380,1223170,51103156
7,301772816,331691458,29918642,1223170,51068888
8,349660506,379476774,29816268,1223170,50866147
9,399208039,428774579,29566540,1223170,56922704
10,448096309,477901692,29805383,1223170,58207424
11,497727042,527324848,29597806,1223170,58206579
12,545951312,575466843,29515531,1223170,58206279
13,593869161,623524048,29654887,1223170,58205566
14,642141758,671698894,29557136,1223170,58061685
15,689457986,718962961,29504975,1223170,57701308
16,736922292,766381790,29459498,1223170,57700116
17,766421306,766423771,2465,3,643
