BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2195943,6582594,4386651,157914,6059433
2,8732654,12828063,4095409,157914,6281758
3,14730353,18593676,3863323,157914,6281949
4,20434230,24253263,3819033,157914,6281815
5,26065541,30047577,3982036,157914,6282369
6,31841038,35622372,3781334,157914,6282285
7,37707883,41576212,3868329,157914,6492828
8,43544999,47423321,3878322,157914,6597889
9,49232395,53231260,3998865,157914,6597683
10,55208311,59093194,3884883,157914,6597963
11,60990800,64914975,3924175,157914,6597618
12,66791104,70786250,3995146,157914,6597655
13,72601936,76544259,3942323,157914,6597841
14,78344495,82314054,3969559,157914,6597860
15,84113533,88101527,3987994,157914,6597791
16,90047813,93995992,3948179,157914,6598306
17,94029532,94032802,3270,5,711
