BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1400837,3538406,2137569,78957,2960759
2,4598483,6531591,1933108,78957,3099192
3,7528448,9325007,1796559,78957,3141173
4,10400973,12293413,1892440,78957,3141103
5,13220196,15051262,1831066,78957,3141296
6,16022968,17870308,1847340,78957,3141171
7,18731642,20576353,1844711,78957,3141239
8,21516743,23381811,1865068,78957,3141094
9,24229371,26074103,1844732,78957,3141376
10,26929025,28770382,1841357,78957,3141511
11,29617833,31481469,1863636,78957,3141402
12,32328761,34221740,1892979,78957,3141401
13,35238130,37136564,1898434,78957,3194087
14,38142343,40041881,1899538,78957,3299259
15,41025066,42917876,1892810,78957,3299299
16,43837018,45753113,1916095,78957,3299108
17,46672643,48557996,1885353,78957,3299123
18,49471007,51429484,1958477,78957,3299078
19,52411361,54550119,2138758,78957,3299388
20,55517668,57417190,1899522,78957,3299093
21,58353963,60246282,1892319,78957,3298909
22,61147306,63068729,1921423,78957,3299227
23,64001230,65925194,1923964,78957,3299183
24,66857452,68816892,1959440,78957,3298990
25,69741700,71660325,1918625,78957,3299094
26,72583121,74519133,1936012,78957,3299265
27,75486948,77362451,1875503,78957,3299148
28,78318127,80192865,1874738,78957,3299230
29,81114300,83108421,1994121,78957,3299219
30,84024149,85970090,1945941,78957,3299090
31,86968722,88841491,1872769,78957,3299343
32,89826862,91739152,1912290,78957,3299481
33,91765767,91767683,1916,5,711
