BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1417832,3573151,2155319,78957,2960759
2,4618104,6617529,1999425,78957,3099192
3,7646591,9564769,1918178,78957,3141173
4,10639942,12521984,1882042,78957,3141103
5,13509572,15320197,1810625,78957,3141296
6,16258672,18165796,1907124,78957,3141171
7,19033800,20866371,1832571,78957,3141239
8,21825167,23691660,1866493,78957,3141094
9,24553880,26413333,1859453,78957,3141376
10,27250620,29026159,1775539,78957,3141511
11,29890737,31741553,1850816,78957,3141402
12,32638378,34454261,1815883,78957,3141401
13,35472602,37340813,1868211,78957,3194087
14,38332050,40290089,1958039,78957,3299259
15,41268741,43216716,1947975,78957,3299299
16,44149206,46079718,1930512,78957,3299108
17,47017990,48975935,1957945,78957,3299123
18,49909718,51876578,1966860,78957,3299078
19,52930880,54852485,1921605,78957,3299388
20,55811229,57726487,1915258,78957,3299093
21,58667853,60679456,2011603,78957,3298909
22,61625563,63548069,1922506,78957,3299227
23,64502834,66444178,1941344,78957,3299183
24,67361565,69254795,1893230,78957,3298990
25,70186715,72149894,1963179,78957,3299094
26,73123852,75029806,1905954,78957,3299265
27,75990641,77927913,1937272,78957,3299148
28,78868085,80815579,1947494,78957,3299230
29,81750041,83690118,1940077,78957,3299219
30,84640477,86587998,1947521,78957,3299090
31,87591045,89563369,1972324,78957,3299343
32,90570392,92496021,1925629,78957,3299481
33,92530947,92532897,1950,5,711
