BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,133170,143535,10365,170,6056
2,191376,200328,8952,170,6263
3,236889,246369,9480,170,6262
4,275988,288677,12689,170,6261
5,318343,327506,9163,170,6263
6,352700,361000,8300,170,6324
7,391729,401339,9610,170,6600
8,427589,436659,9070,170,6605
9,458122,467495,9373,170,6602
10,488900,496736,7836,170,6600
11,516117,523851,7734,170,6593
12,542721,552474,9753,170,6604
13,574536,582083,7547,170,6605
14,605463,613471,8008,170,6597
15,636246,643911,7665,170,6602
16,662331,670537,8206,170,6596
17,683942,685995,2053,8,794
