BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2192985,6237797,4044812,157914,6059433
2,8346786,12296296,3949510,157914,6281758
3,14161791,17894416,3732625,157914,6281949
4,19715842,23436043,3720201,157914,6281815
5,25269179,29048324,3779145,157914,6282369
6,30836865,34580795,3743930,157914,6282285
7,36627849,40460963,3833114,157914,6492828
8,42465994,46339107,3873113,157914,6597889
9,48124320,52079018,3954698,157914,6597683
10,54029963,57905643,3875680,157914,6597963
11,59801071,63670683,3869612,157914,6597618
12,65469581,69296882,3827301,157914,6597655
13,71102422,74985701,3883279,157914,6597841
14,76790911,80597103,3806192,157914,6597860
15,82390825,86206098,3815273,157914,6597791
16,88121871,91976057,3854186,157914,6598306
17,92009027,92011119,2092,5,711
