BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1397992,3533003,2135011,78957,2960759
2,4567493,6490166,1922673,78957,3099192
3,7491328,9346241,1854913,78957,3141173
4,10416650,12262441,1845791,78957,3141103
5,13226899,15067787,1840888,78957,3141296
6,15986109,17781830,1795721,78957,3141171
7,18629958,20442248,1812290,78957,3141239
8,21386954,23213982,1827028,78957,3141094
9,24062903,25888899,1825996,78957,3141376
10,26746915,28545292,1798377,78957,3141511
11,29395989,31224774,1828785,78957,3141402
12,32064701,33919035,1854334,78957,3141401
13,34960295,36827670,1867375,78957,3194087
14,37846785,39751113,1904328,78957,3299259
15,40753914,42663732,1909818,78957,3299299
16,43583726,45506572,1922846,78957,3299108
17,46420431,48352179,1931748,78957,3299123
18,49265234,51148686,1883452,78957,3299078
19,52125294,54025297,1900003,78957,3299388
20,54995467,56890532,1895065,78957,3299093
21,57840411,59787115,1946704,78957,3298909
22,60701032,62579403,1878371,78957,3299227
23,63524191,65425572,1901381,78957,3299183
24,66357911,68284839,1926928,78957,3298990
25,69200866,71113695,1912829,78957,3299094
26,72030539,73926528,1895989,78957,3299265
27,74894466,76811191,1916725,78957,3299148
28,77757726,79632134,1874408,78957,3299230
29,80560111,82429353,1869242,78957,3299219
30,83355615,85271230,1915615,78957,3299090
31,86256343,88162188,1905845,78957,3299343
32,89149630,91017530,1867900,78957,3299481
33,91043927,91047237,3310,5,711
