BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16503792,42806072,26302280,1223170,48879695
2,62775778,89479257,26703479,1223170,51101669
3,107892273,134583583,26691310,1223170,51101842
4,151435910,178019145,26583235,1223170,51101574
5,195653449,222411425,26757976,1223170,51101296
6,241375849,268384945,27009096,1223170,51103156
7,285798298,312444035,26645737,1223170,51068888
8,330099998,356621341,26521343,1223170,50866147
9,376546622,402853347,26306725,1223170,56922704
10,422595629,449066572,26470943,1223170,58207424
11,469413780,495554834,26141054,1223170,58206579
12,514352088,540314870,25962782,1223170,58206279
13,558955590,585315593,26360003,1223170,58205566
14,604074985,630249716,26174731,1223170,58061685
15,648209150,674302278,26093128,1223170,57701308
16,692194071,718212872,26018801,1223170,57700116
17,718234550,718236946,2396,3,643
