BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,39528519,94567761,55039242,2446340,99980846
2,133514412,189455083,55940671,2446340,102202898
3,228081003,283425362,55344359,2446340,102203934
4,321224490,376989508,55765018,2446340,101934517
5,423373583,477229488,53855905,2446340,115129610
6,521137487,575380516,54243029,2446340,116412340
7,615782091,669593885,53811794,2446340,116266733
8,708721671,762541195,53819524,2446340,115400906
9,762570226,762571999,1773,3,643
