BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2288113,6435670,4147557,157914,6059433
2,8549626,12417609,3867983,157914,6281758
3,14497563,18129079,3631516,157914,6281949
4,20070789,23754693,3683904,157914,6281815
5,25670660,29340020,3669360,157914,6282369
6,31287454,34992770,3705316,157914,6282285
7,37154119,40902238,3748119,157914,6492828
8,42908398,46706925,3798527,157914,6597889
9,48548850,52393955,3845105,157914,6597683
10,54466461,58398549,3932088,157914,6597963
11,60283465,64092353,3808888,157914,6597618
12,65890189,69699782,3809593,157914,6597655
13,71557897,75395162,3837265,157914,6597841
14,77240259,81038041,3797782,157914,6597860
15,82892684,86718872,3826188,157914,6597791
16,88733885,92522859,3788974,157914,6598306
17,92551132,92553104,1972,5,711
