BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1425450,3650030,2224580,78957,2960759
2,4648599,6615027,1966428,78957,3099192
3,7615819,9431302,1815483,78957,3141173
4,10494843,12363979,1869136,78957,3141103
5,13347936,15202369,1854433,78957,3141296
6,16142411,17958191,1815780,78957,3141171
7,18815045,20632525,1817480,78957,3141239
8,21587958,23438621,1850663,78957,3141094
9,24302151,26088090,1785939,78957,3141376
10,26950073,28808214,1858141,78957,3141511
11,29654925,31428606,1773681,78957,3141402
12,32295006,34146991,1851985,78957,3141401
13,35192850,37049011,1856161,78957,3194087
14,38085594,40019844,1934250,78957,3299259
15,41051317,42944252,1892935,78957,3299299
16,43892839,45819801,1926962,78957,3299108
17,46775249,48658366,1883117,78957,3299123
18,49601447,51488700,1887253,78957,3299078
19,52501213,54412509,1911296,78957,3299388
20,55410763,57289649,1878886,78957,3299093
21,58261198,60138284,1877086,78957,3298909
22,61071529,62953565,1882036,78957,3299227
23,63932796,65828326,1895530,78957,3299183
24,66777493,68651920,1874427,78957,3298990
25,69587050,71449045,1861995,78957,3299094
26,72397365,74349727,1952362,78957,3299265
27,75334654,77262079,1927425,78957,3299148
28,78235189,80114607,1879418,78957,3299230
29,81073358,82988414,1915056,78957,3299219
30,83935879,85854744,1918865,78957,3299090
31,86856360,88773808,1917448,78957,3299343
32,89778263,91623967,1845704,78957,3299481
33,91666721,91668973,2252,5,711
