BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1588544,3374085,1785541,78957,2960759
2,4311901,5947910,1636009,78957,3099192
3,6952740,8600850,1648110,78957,3141173
4,9460171,11080281,1620110,78957,3141103
5,11951430,13615461,1664031,78957,3141296
6,14389920,16059500,1669580,78957,3141171
7,16865279,18518247,1652968,78957,3141239
8,19302042,20933579,1631537,78957,3141094
9,21689696,23349624,1659928,78957,3141376
10,24130073,25797743,1667670,78957,3141511
11,26557291,28150232,1592941,78957,3141402
12,28919414,30538381,1618967,78957,3141401
13,31452862,33111521,1658659,78957,3194087
14,34026996,35724250,1697254,78957,3299259
15,36640952,38343764,1702812,78957,3299299
16,39177096,40875921,1698825,78957,3299108
17,41717386,43416227,1698841,78957,3299123
18,44252854,45946846,1693992,78957,3299078
19,46854625,48576163,1721538,78957,3299388
20,49408719,51124702,1715983,78957,3299093
21,51957438,53652627,1695189,78957,3298909
22,54472386,56160442,1688056,78957,3299227
23,56986324,58680889,1694565,78957,3299183
24,59519688,61207370,1687682,78957,3298990
25,62037915,63732125,1694210,78957,3299094
26,64559991,66270895,1710904,78957,3299265
27,67095182,68791424,1696242,78957,3299148
28,69619331,71304413,1685082,78957,3299230
29,72135779,73865326,1729547,78957,3299219
30,74694243,76405637,1711394,78957,3299090
31,77333958,79004994,1671036,78957,3299343
32,79915999,81613852,1697853,78957,3299481
33,81625307,81627221,1914,5,711
