BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,109040,119026,9986,170,6056
2,164986,173977,8991,170,6263
3,209099,218449,9350,170,6262
4,248032,260532,12500,170,6261
5,291171,300944,9773,170,6263
6,325936,334798,8862,170,6324
7,367594,376068,8474,170,6600
8,401111,410235,9124,170,6605
9,433653,443309,9656,170,6602
10,464825,472284,7459,170,6600
11,491792,501487,9695,170,6593
12,520513,528269,7756,170,6604
13,547028,554591,7563,170,6605
14,573101,580952,7851,170,6597
15,610214,618397,8183,170,6602
16,638931,646669,7738,170,6596
17,659804,677202,17398,8,794
