BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,91421,102015,10594,170,6056
2,155555,163422,7867,170,6263
3,203122,210721,7599,170,6262
4,240470,255017,14547,170,6261
5,287750,295770,8020,170,6263
6,322794,329665,6871,170,6324
7,352407,359377,6970,170,6600
8,384131,390274,6143,170,6605
9,410570,416236,5666,170,6602
10,436474,442797,6323,170,6600
11,460426,465488,5062,170,6593
12,484704,490973,6269,170,6604
13,509902,514942,5040,170,6605
14,532384,538630,6246,170,6597
15,555945,560771,4826,170,6602
16,579145,584684,5539,170,6596
17,594837,597003,2166,8,794
