BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,116524,126624,10100,170,6056
2,171872,180906,9034,170,6263
3,216767,226068,9301,170,6262
4,255732,268316,12584,170,6261
5,297331,307637,10306,170,6263
6,332631,342000,9369,170,6324
7,372373,381881,9508,170,6600
8,407863,417325,9462,170,6605
9,438534,446313,7779,170,6602
10,467656,477328,9672,170,6600
11,496414,503806,7392,170,6593
12,522562,530175,7613,170,6604
13,548527,556996,8469,170,6605
14,575445,583680,8235,170,6597
15,602287,610248,7961,170,6602
16,627969,648155,20186,170,6596
17,665912,667854,1942,8,794
