BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6546257,22242064,15695807,611585,24105036
2,29635084,44974689,15339605,611585,24775177
3,53432636,69100262,15667626,611585,25550958
4,78087940,93396411,15308471,611585,25551229
5,102339285,117722720,15383435,611585,25551465
6,126183763,141338459,15154696,611585,25550895
7,149771903,165114998,15343095,611585,25551498
8,173487484,188799122,15311638,611585,25550594
9,197474140,212654865,15180725,611585,25550757
10,221020828,236106268,15085440,611585,25551057
11,245352613,260376938,15024325,611585,25551883
12,268971899,284062051,15090152,611585,25551791
13,292515696,307572597,15056901,611585,25551023
14,315972594,331033731,15061137,611585,25518383
15,339813898,354797458,14983560,611585,25433023
16,363205973,378315290,15109317,611585,25433642
17,388262791,403228550,14965759,611585,27819945
18,412972024,428050655,15078631,611585,29103277
19,437302540,452364331,15061791,611585,29103356
20,461775045,476811130,15036085,611585,29104586
21,486749162,501535887,14786725,611585,29103057
22,510840857,525739690,14898833,611585,29104040
23,535364558,550351542,14986984,611585,29103410
24,560254710,575143578,14888868,611585,29103387
25,584446857,599552062,15105205,611585,29103318
26,609226204,624260555,15034351,611585,29102766
27,633809687,648747730,14938043,611585,29102933
28,658278676,673227356,14948680,611585,28959270
29,681796677,696641171,14844494,611585,28851427
30,705358022,720097014,14738992,611585,28850399
31,728927777,743848352,14920575,611585,28850080
32,752668064,767680289,15012225,611585,28850554
33,767709791,767712010,2219,3,643
