BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,71520,78859,7339,85,3200
2,117214,122162,4948,85,3374
3,158262,163278,5016,85,3390
4,188739,195473,6734,85,3391
5,222098,227250,5152,85,3391
6,251587,256545,4958,85,3389
7,275406,280359,4953,85,3387
8,302213,308636,6423,85,3392
9,327213,331874,4661,85,3392
10,348027,351745,3718,85,3389
11,367889,371495,3606,85,3397
12,387028,391968,4940,85,3445
13,407502,411689,4187,85,3555
14,427155,430911,3756,85,3563
15,449035,452768,3733,85,3560
16,467499,471279,3780,85,3563
17,485778,489662,3884,85,3565
18,504596,508304,3708,85,3555
19,523525,527287,3762,85,3561
20,542404,599737,57333,85,3557
21,615764,623278,7514,85,3559
22,638471,642053,3582,85,3552
23,655046,659565,4519,85,3572
24,675967,679707,3740,85,3550
25,692655,696100,3445,85,3560
26,710051,713507,3456,85,3563
27,728729,732666,3937,85,3553
28,745983,750303,4320,85,3562
29,763632,768171,4539,85,3561
30,784205,787329,3124,85,3559
31,799793,803718,3925,85,3558
32,816174,819370,3196,85,3556
33,829463,831373,1910,8,794
