BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2248716,6180156,3931440,157914,6059433
2,8269283,12045299,3776016,157914,6281758
3,14096779,17755080,3658301,157914,6281949
4,19679894,23350645,3670751,157914,6281815
5,25236338,28881427,3645089,157914,6282369
6,30784436,34514286,3729850,157914,6282285
7,36638479,40394030,3755551,157914,6492828
8,42369115,46142862,3773747,157914,6597889
9,47996151,51841747,3845596,157914,6597683
10,53876816,57660483,3783667,157914,6597963
11,59533981,63287374,3753393,157914,6597618
12,65097447,68942362,3844915,157914,6597655
13,70767090,74566786,3799696,157914,6597841
14,76381243,80202933,3821690,157914,6597860
15,82003166,85766597,3763431,157914,6597791
16,87707273,91508896,3801623,157914,6598306
17,91535477,91537450,1973,5,711
