BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,4048670,11145560,7096890,315828,12340673
2,15389379,22338653,6949274,315828,12563246
3,25967064,32899903,6932839,315828,12564136
4,37278361,44395286,7116925,315828,13090199
5,49105954,56265018,7159064,315828,13195128
6,60360278,67481522,7121244,315828,13194755
7,71929942,79294000,7364058,315828,13195183
8,83969470,91191512,7222042,315828,13195579
9,91203277,91204923,1646,5,711
