BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1594050,3436866,1842816,78957,2960759
2,4355275,5995889,1640614,78957,3099192
3,7005222,8697359,1692137,78957,3141173
4,9559010,11197269,1638259,78957,3141103
5,12069505,13741419,1671914,78957,3141296
6,14502684,16167149,1664465,78957,3141171
7,16989813,18642851,1653038,78957,3141239
8,19438190,21091071,1652881,78957,3141094
9,21860354,23608975,1748621,78957,3141376
10,24383294,26040075,1656781,78957,3141511
11,26782847,28452528,1669681,78957,3141402
12,29229354,30893028,1663674,78957,3141401
13,31797122,33457957,1660835,78957,3194087
14,34372788,36202803,1830015,78957,3299259
15,37115471,38822937,1707466,78957,3299299
16,39660159,41407513,1747354,78957,3299108
17,42255749,43983260,1727511,78957,3299123
18,44803946,46512351,1708405,78957,3299078
19,47419823,49139649,1719826,78957,3299388
20,49961645,51684025,1722380,78957,3299093
21,52513910,54234003,1720093,78957,3298909
22,55065990,56788598,1722608,78957,3299227
23,57628139,59355173,1727034,78957,3299183
24,60185600,61895742,1710142,78957,3298990
25,62728032,64460740,1732708,78957,3299094
26,65298136,67032878,1734742,78957,3299265
27,67859555,69574055,1714500,78957,3299148
28,70415873,72146184,1730311,78957,3299230
29,72985082,74688548,1703466,78957,3299219
30,75510542,77232474,1721932,78957,3299090
31,78135649,79910283,1774634,78957,3299343
32,80783888,82520189,1736301,78957,3299481
33,82531889,82533731,1842,5,711
