BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2220722,6366263,4145541,157914,6059433
2,8464663,12463568,3998905,157914,6281758
3,14351086,18099999,3748913,157914,6281949
4,19931502,23717804,3786302,157914,6281815
5,25553133,29370170,3817037,157914,6282369
6,31165903,34940360,3774457,157914,6282285
7,36997711,40801999,3804288,157914,6492828
8,42753021,46779632,4026611,157914,6597889
9,48583777,52460089,3876312,157914,6597683
10,54462979,58527525,4064546,157914,6597963
11,60446530,64374394,3927864,157914,6597618
12,66200943,70125019,3924076,157914,6597655
13,71950843,75859479,3908636,157914,6597841
14,77676245,81563985,3887740,157914,6597860
15,83401068,87295924,3894856,157914,6597791
16,89282205,93183125,3900920,157914,6598306
17,93222478,93224792,2314,5,711
