BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1395148,3451938,2056790,78957,2960759
2,4449654,6396737,1947083,78957,3099192
3,7401940,9260029,1858089,78957,3141173
4,10319882,12190304,1870422,78957,3141103
5,13186715,15046310,1859595,78957,3141296
6,15965865,17774229,1808364,78957,3141171
7,18623785,20486390,1862605,78957,3141239
8,21437355,23252723,1815368,78957,3141094
9,24112386,25978367,1865981,78957,3141376
10,26835393,28686045,1850652,78957,3141511
11,29552268,31406280,1854012,78957,3141402
12,32303000,34143664,1840664,78957,3141401
13,35167022,37035354,1868332,78957,3194087
14,38063675,39993698,1930023,78957,3299259
15,41001185,42872519,1871334,78957,3299299
16,43808984,45707724,1898740,78957,3299108
17,46646316,48561375,1915059,78957,3299123
18,49499009,51376192,1877183,78957,3299078
19,52416878,54333450,1916572,78957,3299388
20,55291523,57145372,1853849,78957,3299093
21,58085055,59969388,1884333,78957,3298909
22,60897745,62800711,1902966,78957,3299227
23,63757577,65658706,1901129,78957,3299183
24,66595056,68512991,1917935,78957,3298990
25,69457414,71333774,1876360,78957,3299094
26,72303122,74265290,1962168,78957,3299265
27,75223169,77080256,1857087,78957,3299148
28,78006451,79917089,1910638,78957,3299230
29,80859974,82741710,1881736,78957,3299219
30,83681891,85589162,1907271,78957,3299090
31,86588543,88469099,1880556,78957,3299343
32,89457474,91402655,1945181,78957,3299481
33,91424943,91429483,4540,5,711
