BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2138745,4008647,1869902,78957,2960759
2,5908565,7633782,1725217,78957,3099192
3,9280453,10877196,1596743,78957,3141173
4,12716268,14253475,1537207,78957,3141103
5,16037241,17532435,1495194,78957,3141296
6,19326323,20888674,1562351,78957,3141171
7,22539489,24044579,1505090,78957,3141239
8,25931952,27556554,1624602,78957,3141094
9,29357586,30907065,1549479,78957,3141376
10,32622935,34197624,1574689,78957,3141511
11,35882677,37460359,1577682,78957,3141402
12,39151223,40732746,1581523,78957,3141401
13,42636949,44151936,1514987,78957,3194087
14,46192697,47808276,1615579,78957,3299259
15,49791991,51384420,1592429,78957,3299299
16,53202574,54788286,1585712,78957,3299108
17,56638230,58217796,1579566,78957,3299123
18,60014103,61683676,1669573,78957,3299078
19,63604061,65204205,1600144,78957,3299388
20,66986703,68578625,1591922,78957,3299093
21,70357369,72026216,1668847,78957,3298909
22,73805934,75422473,1616539,78957,3299227
23,77236030,78831987,1595957,78957,3299183
24,80684542,82348131,1663589,78957,3298990
25,84217851,85852189,1634338,78957,3299094
26,87635781,89211378,1575597,78957,3299265
27,91051678,92647065,1595387,78957,3299148
28,94450165,96070252,1620087,78957,3299230
29,97881206,99526481,1645275,78957,3299219
30,101355911,102929082,1573171,78957,3299090
31,104860971,106511618,1650647,78957,3299343
32,108470335,110079448,1609113,78957,3299481
33,110119708,110122220,2512,5,711
